CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
23003C081,505000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003D00-,370000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003E00-,300000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A001,434500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A20-,475500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016C03-,380500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016C210,435000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025A223,408500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025A425,427500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025B112,392500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A042,371500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A100,337500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A152,315000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027B01-,353500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C01-,282000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C08-,327500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23033A011,510000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A001,330000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A01-,286500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A10-,252000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23045A010,400500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23050A011,497500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23060A010,357000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23062A421,695000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A09-,425000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A20-,351000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A30-,322125.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A31-,312500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077E00-,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
