CD_STAT_SECTOR,total_sales_2013_2024
55004C091,26
55004C19-,8
55004D00-,81
55004D09-,4
55004E000,88
55004E09-,32
55004F00-,12
55004F082,10
55004F091,24
55004_UNKNOWN,73
55010A00-,182
55010A01-,80
55010A02-,131
55010A03-,367
55010A04-,142
55010A05-,32
55010B00-,87
55010B01-,36
55010B022,85
55010B083,81
55010B091,28
55010B100,16
55010B190,90
55010B21-,21
55010B29-,38
55010C000,132
55010C01-,205
55010C08-,80
55010C09-,40
55010C101,110
55010C11-,95
55010C122,265
55010C19-,10
55010C28-,88
55010C29-,136
55010_UNKNOWN,21
5502210PQ,4
5502214MQ,20
55022A00-,428
55022A01-,455
55022A02-,222
55022A05-,394
55022A07-,15
55022A101,427
55022A11-,12
55022A12-,162
55022A132,114
55022A19-,16
55022A20-,242
55022A30-,125
55022A31-,89
55022A39-,42
55022A40-,173
55022A41-,192
55022A42-,237
55022A51-,204
55022A61-,22
55022A711,452
55022A722,168
55022A73-,227
55022B00-,170
55022B01-,389
55022B02-,223
55022B032,42
55022B091,20
55022B10-,247
55022B11-,105
55022B12-,151
55022B17-,97
55022C00-,196
55022C01-,151
55022C082,109
55022C091,24
55022C10-,430
55022C11-,248
55022C12-,76
55022C13-,148
55022C14-,64
55022C19-,36
55022D00-,261
55022D022,28
55022D083,8
55022D0AA,64
55022D0PA,12
55022D10-,222
55022D11-,96
55022D122,10
55022D133,93
55022D184,16
55022D191,16
55022E00-,157
55022E01-,112
55022E020,187
55022E08-,52
55022E09-,8
55022E19-,106
55022F000,190
55022F01-,110
55022F02-,46
55022F030,37
55022F09-,16
55022F10-,164
55022F11-,134
55022F19-,48
55022G00-,111
55022G01-,52
55022G0PN,4
55022H00-,207
55022H01-,327
55022H012,30
55022H02-,257
55022H05-,80
55022H100,150
55022H191,34
55022H210,307
55022H22-,170
55022H232,60
55022H281,26
55022H2MN,14
55022J00-,290
55022J011,122
55022J02-,334
55022J032,52
55022J09-,32
55022J10-,329
55022J11-,226
55022J12-,14
55022J132,64
55022J181,8
55022J19-,14
55022J29-,52
55022K00-,302
55022K01-,214
55022K021,104
55022K072,8
55022K111,113
55022K122,70
55022K132,12
55022K211,258
55022K22-,192
55022K23-,133
55022K244,74
55022K272,56
55022K2MJ,8
55022K311,88
55022K382,10
55022K39-,41
55022L10-,256
55022L1AA,76
55022L1QP,44
55022_UNKNOWN,152
55023A00-,328
55023A011,110
55023A02-,184
55023A03-,219
55023A04-,168
55023A052,64
55023A072,20
55023A091,68
55023A10-,235
55023A19-,6
55023A20-,627
55023A21-,386
55023A27-,10
55023B00-,416
55023B09-,52
55023B19-,30
55023B21-,74
55023B29-,94
55023B31-,38
55023B323,142
55023B372,16
55023B391,36
55023C00-,126
55023C012,82
55023C091,60
55023C172,16
55023C191,48
55023D00-,158
55023D02-,52
55023D03-,70
55023D08-,10
55023D09-,24
55023D18-,28
55023E00-,94
55023E0PP,8
55023E10-,86
55023E1PN,50
55023F00-,62
55023F013,44
55023F082,14
55023F091,36
55023G00-,76
55023G09-,102
55023_UNKNOWN,59
5503510PQ,28
55035A00-,614
55035A01-,32
55035A022,87
55035A091,46
55035B000,153
55035B080,96
55035B09-,10
55035C00-,129
55035C010,48
55035C090,37
55035C19-,43
55035C29-,91
55035D00-,101
55035D09-,52
55035D10-,60
55035D19-,30
55035D299,12
55035_UNKNOWN,45
55039A00-,86
55039A003,20
55039A082,34
55039A0PP,30
55039A10-,22
55039A19-,6
55039A2PN,90
55039B00-,52
55039B01-,62
55039B082,22
55039B091,16
55039C00-,81
55039C01-,48
55039C022,38
55039C08-,102
55039C091,26
55039C29-,56
55039D000,79
55039D012,80
55039D091,68
55039E00-,38
55039E012,50
55039E091,42
55039F00-,46
55039F09-,26
55039G09-,18
55039H000,8
55039H09-,2
55039_UNKNOWN,18
55040A00-,209
55040A01-,330
55040A02-,336
55040A030,411
55040A040,224
55040A052,158
55040A073,12
55040A091,34
55040A10-,389
55040A110,246
55040A12-,114
55040A132,129
55040A142,60
55040A171,42
55040A191,88
55040B00-,167
55040B010,103
55040B022,102
55040B081,22
55040B09-,46
55040B113,60
55040C00-,52
55040C08-,38
55040C09-,64
55040C190,14
55040D001,52
55040D01-,53
55040D022,110
55040D091,28
55040D112,126
55040D182,66
55040D191,146
55040D29-,14
55040E00-,86
55040E01-,45
55040E022,62
55040E073,32
55040E09-,34
55040E100,90
55040E190,72
55040F00-,50
55040F090,36
55040F10-,31
55040F190,6
55040G00-,85
55040G012,12
55040G08-,120
55040G091,24
55040G19-,66
55040G29-,54
55040_UNKNOWN,87
55050A00-,256
55050A01-,30
55050A02-,272
55050A03-,140
55050A042,64
55050A081,192
55050A09-,32
55050A10-,202
55050A11-,225
55050A19-,108
55050A28-,98
55050A29-,14
55050A39-,26
55050B001,122
55050B012,48
55050B091,32
55050B190,22
55050C00-,186
55050C01-,54
55050C081,108
55050C09-,30
55050C180,58
55050C212,51
55050_UNKNOWN,41
55085_UNKNOWN,4
55086_UNKNOWN,2
56001A00-,228
56001A01-,221
56001A03-,246
56001A04-,122
56001A052,14
56001A091,66
56001A0AJ,112
56001A10-,296
56001A111,170
56001A12-,203
56001A132,138
56001A19-,42
56001A21-,46
56001A300,202
56001A390,16
56001A411,133
56001A422,164
56001_UNKNOWN,62
56005A00-,168
56005A010,58
56005A013,6
56005A022,46
56005A090,8
56005A100,20
56005A19-,2
56005B00-,101
56005B012,66
56005B091,2
56005C00-,44
56005C012,8
56005C083,12
56005D00-,94
56005D063,2
56005D082,8
56005D091,12
56005D191,2
56005E00-,31
56005E091,22
56005F002,18
56005F003,10
56005F010,4
56005F062,36
56005F091,6
56005F191,18
56005G00-,26
56005G01-,20
56005G089,4
56005G09-,18
56005G19-,8
56005H00-,80
56005H01-,26
56005H022,12
56005H091,40
56005H11-,16
56005H112,10
56005H183,8
56005H191,10
56005_UNKNOWN,28
56011A00-,135
56011A01-,323
56011A02-,179
56011A04-,186
56011A05-,247
56011A10-,433
56011A110,151
56011A132,179
56011A181,68
56011A19-,8
56011A20-,136
56011B00-,341
56011B010,46
56011B02-,242
56011B080,79
56011B09-,22
56011B10-,213
56011B122,46
56011C00-,224
56011C01-,141
56011C02-,112
56011C08-,34
56011C09-,60
56011C101,292
56011C11-,180
56011C120,130
56011C132,30
56011C142,70
56011C181,4
56011C19-,50
56011D00-,135
56011D01-,160
56011D022,28
56011D091,34
56011D19-,30
56011E00-,48
56011E01-,12
56011E080,74
56011E091,32
56011E111,62
56011E122,33
56011E292,4
56011F000,233
56011F01-,72
56011F080,97
56011F09-,16
56011F100,124
56011F112,44
56011F191,2
56011G00-,88
56011G011,133
56011G022,172
56011G081,37
56011G09-,47
56011G10-,148
56011G19-,6
56011H000,231
56011H01-,230
56011H080,14
56011H090,18
56011H10-,258
56011H11-,195
56011H172,16
56011H191,14
56011_UNKNOWN,93
56016A00-,123
56016A01-,46
56016A02-,146
56016A022,36
56016A030,110
56016A063,2
56016A081,42
56016A09-,24
56016A19-,4
56016A282,2
56016A291,2
56016B00-,68
56016B11-,28
56016B122,6
56016B191,14
56016C19-,2
56016D00-,12
56016E00-,62
56016E013,74
56016E082,4
56016E091,12
56016E10-,6
56016E190,4
56016E29-,2
56016F00-,24
56016F09-,28
56016F19-,2
56016G00-,28
56016G091,46
56016G192,6
56016H00-,70
56016H010,56
56016H091,16
56016H191,12
56016J009,62
56016J010,38
56016J03-,4
56016J091,22
56016J162,459
56016J191,6
56016K00-,32
56016K012,8
56016K091,12
56016K190,14
56016L00-,12
56016L012,18
56016L081,6
56016L09-,18
56016M00-,22
56016M09-,2
56016N00-,18
56016N012,12
56016N091,12
56016P00-,30
56016P091,18
56016_UNKNOWN,38
56022A001,266
56022A011,458
56022A022,130
56022A032,38
56022A091,16
56022A0MJ,14
56022B00-,269
56022B011,202
56022B022,34
56022B08-,36
56022B09-,26
56022B19-,8
56022B29-,32
56022B31-,6
56022B39-,8
56022B41-,20
56022C00-,70
56022C08-,12
56022C09-,22
56022D000,86
56022D090,10
56022E000,116
56022E091,8
56022F001,282
56022F012,10
56022F021,30
56022F022,8
56022F082,16
56022F091,24
56022_UNKNOWN,32
56029A001,65
56029A012,28
56029A081,28
56029A090,54
56029A10-,16
56029A102,2
56029A182,60
56029A191,6
56029A1AJ,337
56029A29-,12
56029A39-,2
56029B000,16
56029B090,6
56029B163,344
56029B182,12
56029B191,14
56029B283,80
56029C00-,48
56029C082,265
56029C091,4
56029D000,115
56029D090,14
56029D182,104
56029D191,2
56029_UNKNOWN,26
56044A00-,69
56044A011,199
56044A020,32
56044A032,169
56044A09-,28
56044A0PP,25
56044A100,206
56044A190,12
56044B00-,28
56044B01-,32
56044B02-,38
56044B0PP,14
56044C00-,50
56044C099,18
56044D000,26
56044D090,40
56044D110,6
56044_UNKNOWN,34
56049A001,132
56049A010,86
56049A022,24
56049A080,4
56049B00-,38
56049B01-,22
56049B09-,26
56049C00-,220
56049C01-,38
56049C082,2
56049C091,8
56049D000,78
56049D01-,26
56049D082,12
56049D091,35
56049_UNKNOWN,27
56051A00-,207
56051A010,118
56051A08-,38
56051A090,50
56051B000,102
56051B013,26
56051B082,20
56051B091,2
56051C00-,38
56051C091,30
56051D00-,20
56051D09-,24
56051D10-,18
56051D19-,58
56051D20-,14
56051D29-,36
56051E002,10
56051E081,14
56051E09-,2
56051F00-,36
56051F08-,34
56051F09-,14
56051G00-,20
56051G09-,58
56051_UNKNOWN,22
56078A00-,342
56078A01-,110
56078A02-,76
56078A03-,61
56078A043,22
56078A081,38
56078A092,33
56078A10-,194
56078A113,8
56078A19-,28
56078A21-,20
56078A222,44
56078A291,18
56078B00-,153
56078B010,195
56078B08-,30
56078B091,6
56078B112,223
56078B122,100
56078B182,10
56078B20-,2
56078B28-,42
56078B291,6
56078C000,50
56078C091,38
56078D001,131
56078D01-,44
56078D022,74
56078D09-,28
56078D10-,2
56078D19-,28
56078E00-,14
56078E09-,12
56078F00-,62
56078F09-,6
56078F1PN,2
56078G000,38
56078G09-,22
56078H00-,22
56078H012,124
56078H063,2
56078H08-,8
56078H091,8
56078_UNKNOWN,72
56085A001,184
56085A01-,66
56085A02-,60
56085A032,50
56085A08-,18
56085A09-,4
56085B00-,93
56085B012,14
56085B083,20
56085B091,77
56085B112,48
56085B191,24
56085C000,92
56085C012,42
56085C08-,21
56085C091,30
56085C0AJ,10
56085D00-,68
56085D062,18
56085D091,20
56085E000,40
56085E090,6
56085E190,14
56085F00-,30
56085G00-,58
56085G09-,6
56085H00-,79
56085H01-,94
56085H082,10
56085H091,2
56085J00-,14
56085J09-,6
56085_UNKNOWN,34
56086A000,166
56086A010,86
56086A02-,104
56086A03-,4
56086A032,22
56086A040,58
56086A091,26
56086A10-,222
56086A11-,136
56086A122,38
56086A183,18
56086A191,2
56086A214,28
56086A39-,82
56086B000,165
56086B01-,24
56086B020,24
56086B030,59
56086B032,52
56086B042,102
56086B053,26
56086B081,12
56086B091,30
56086B100,62
56086B111,85
56086B121,88
56086B132,185
56086B142,95
56086B18-,12
56086B19-,4
56086B200,150
56086C000,44
56086C010,28
56086C080,6
56086C099,14
56086D000,104
56086D012,22
56086D081,6
56086D090,2
56086E00-,75
56086E010,60
56086E022,24
56086E091,2
56086E0PP,3
56086E112,68
56086_UNKNOWN,68
56087A001,434
56087A01-,358
56087A02-,157
56087A032,303
56087A09-,38
56087A10-,8
56087A112,86
56087A122,26
56087A181,28
56087A191,31
56087A21-,39
56087A31-,2
56087A32-,66
56087A33-,169
56087A343,83
56087B00-,280
56087B01-,289
56087B02-,72
56087B0AA,42
56087B0PA,4
56087B10-,140
56087B112,75
56087B183,85
56087B191,2
56087B20-,162
56087B30-,482
56087B39-,120
56087C00-,260
56087C08-,40
56087C09-,22
56087C1MJ,34
56087_UNKNOWN,39
56088A00-,131
56088A002,12
56088A01-,16
56088A021,44
56088A081,30
56088A091,21
56088A182,30
56088A191,12
56088B00-,38
56088B082,12
56088B091,34
56088B199,6
56088B29-,2
56088C00-,28
56088C09-,44
56088C192,18
56088D00-,164
56088D01-,34
56088D08-,72
56088D091,22
56088E000,27
56088E082,16
56088E091,26
56088_UNKNOWN,20
57003A001,343
57003A01-,62
57003A022,299
57003A091,2
57003B00-,66
57003B01-,48
57003B0PA,6
57003C00-,84
57003C08-,36
57003C09-,2
57003C10-,66
57003C112,14
57003C18-,32
57003C191,14
57003D00-,182
57003D08-,8
57003D182,54
57003E00-,154
57003E09-,26
57003E17-,8
57003F00-,124
57003F08-,4
57003F09-,18
57003F11-,24
57003_UNKNOWN,22
57018A000,143
57018A09-,64
57018B000,60
57018B090,48
57018B19-,38
57018C001,61
57018C01-,8
57018C022,72
57018C082,10
57018C091,22
57018C19-,26
57018D000,102
57018D0PP,84
57018D1PP,40
57018E000,111
57018E090,72
57018E19-,40
57018F00-,14
57018F09-,14
57018_UNKNOWN,24
57027A00-,368
57027A01-,347
57027A09-,60
57027B000,180
57027B09-,86
57027C00-,118
57027C09-,26
57027C199,32
57027D00-,168
57027D012,82
57027D091,36
57027E00-,50
57027E09-,28
57027F001,319
57027F01-,80
57027F022,38
57027F032,104
57027F083,32
57027F091,50
57027G000,303
57027G09-,134
57027_UNKNOWN,48
57062A000,327
57062A09-,118
57062B000,216
57062B090,38
57062C000,180
57062C091,32
57062C100,52
57062C192,22
57062D000,64
57062D09-,46
57062E00-,8
57062E09-,2
57062_UNKNOWN,20
57064A00-,343
57064A002,92
57064A011,143
57064A02-,97
57064A03-,398
57064A05-,189
57064A08-,38
57064A100,102
57064A190,124
57064A20-,296
57064A212,106
57064A291,40
57064A31-,10
57064A39-,28
57064B00-,164
57064B01-,90
57064B02-,80
57064B089,87
57064B09-,36
57064B11-,22
57064B21-,44
57064B222,24
57064B291,24
57064B31-,10
57064B49-,4
57064C00-,54
57064C012,36
57064C09-,2
57064D00-,33
57064D01-,102
57064D09-,4
57064D11-,22
57064E00-,46
57064E01-,14
57064E080,6
57064E090,4
57064E21-,10
57064F00-,50
57064F09-,4
57064F19-,62
57064G00-,28
57064G082,12
57064G091,12
57064H00-,108
57064H01-,8
57064H08-,4
57064H09-,6
57064J00-,148
57064J09-,4
57064J11-,62
57064J19-,10
57064K00-,380
57064K09-,2
57064_UNKNOWN,99
57072A00-,148
57072A01-,46
57072A09-,26
57072A11-,120
57072A19-,6
57072B001,176
57072B01-,98
57072B08-,20
57072B09-,28
57072B102,70
57072B19-,66
57072C00-,60
57072C01-,26
57072C08-,46
57072C09-,6
57072_UNKNOWN,26
57081A00-,198
57081A011,349
57081A021,260
57081A032,332
57081A043,319
57081A052,406
57081A10-,300
57081A190,12
57081A200,138
57081A30-,121
57081A401,647
57081A412,266
57081A422,34
57081A491,66
57081A501,273
57081A51-,173
57081A522,22
57081A601,405
57081A612,68
57081A673,24
57081A701,506
57081A712,106
57081A801,367
57081A892,2
57081A90-,339
57081A911,125
57081A92-,327
57081A973,8
57081B000,120
57081B010,96
57081B09-,100
57081C00-,63
57081C01-,78
57081C09-,18
57081C11-,44
57081D00-,44
57081D082,20
57081D091,24
57081D10-,44
57081D18-,12
57081D19-,16
57081D29-,2
57081E00-,8
57081E09-,18
57081E10-,20
57081E19-,22
57081E21-,24
57081F00-,52
57081F01-,28
57081F09-,22
57081F19-,26
57081F29-,52
57081F39-,8
57081F40-,30
57081F49-,6
57081G000,90
57081G01-,134
57081G09-,8
57081G10-,42
57081G18-,10
57081G19-,12
57081G29-,72
57081H000,122
57081H019,82
57081H09-,30
57081J001,88
57081J010,191
57081J022,84
57081J033,14
57081J080,10
57081J101,172
57081J112,58
57081J19-,2
57081J1MJ,82
57081J29-,36
57081K001,294
57081K072,24
57081K090,3
57081L00-,36
57081L09-,10
57081L11-,29
57081L21-,10
57081L30-,106
57081L382,14
57081L399,6
57081M00-,60
57081M01-,12
57081M08-,24
57081M09-,18
57081M19-,28
57081M200,166
57081M21-,59
57081M282,8
57081M291,8
57081N000,144
57081N01-,36
57081N02-,10
57081N08-,14
57081N09-,6
57081P00-,84
57081P010,88
57081P091,22
57081P10-,172
57081P191,14
57081P200,62
57081P21-,38
57081P299,30
57081R001,134
57081R012,105
57081R08-,8
57081R09-,48
57081R19-,80
57081R29-,58
57081R30-,20
57081R39-,26
57081S001,383
57081S01-,82
57081S02-,48
57081S022,44
57081S032,64
57081S081,18
57081S091,52
57081S11-,34
57081S19-,22
57081S299,46
57081T00-,46
57081T012,58
57081T091,10
57081T100,41
57081T112,42
57081T191,8
57081U00-,132
57081U01-,112
57081U020,86
57081U090,4
57081U0MA,8
57081U0PA,6
57081U11-,30
57081U19-,34
57081V00-,121
57081V002,26
57081V011,106
57081V021,34
57081V032,216
57081V043,4
57081V052,68
57081V081,14
57081V091,52
57081V101,214
57081V112,77
57081V12-,314
57081V134,40
57081V172,16
57081V283,8
57081V40-,39
57081V482,22
57081V491,53
57081W00-,42
57081W01-,32
57081W09-,12
57081W10-,272
57081W112,46
57081W191,12
57081W20-,30
57081W28-,6
57081W29-,44
57081W30-,72
57081W39-,12
57081_UNKNOWN,189
57093A00-,70
57093A01-,25
57093A09-,10
57093A10-,62
57093A11-,24
57093B00-,122
57093B01-,32
57093B08-,22
57093B09-,6
57093B11-,24
57093C00-,83
57093D00-,10
57093D09-,2
57093D11-,4
57093E00-,128
57093E09-,2
57093E19-,12
57093F00-,64
57093F08-,4
57093F09-,4
57093F10-,60
57093F19-,28
57093G00-,38
57093G09-,8
57093G10-,12
57093G19-,2
57093H00-,178
57093H01-,50
57093H08-,2
57093H09-,6
57093J00-,190
57093J01-,36
57093J02-,44
57093J09-,20
57093_UNKNOWN,52
5709413PQ,2
57094A00-,397
57094A01-,204
57094A021,151
57094A03-,373
57094A04-,50
57094A091,6
57094A10-,125
57094A102,36
57094A112,31
57094A122,2
57094A191,28
57094A299,20
57094A39-,32
57094A410,168
57094A472,12
57094B000,46
57094B08-,56
57094B09-,8
57094B19-,16
57094C000,44
57094C01-,34
57094C080,28
57094C0PN,30
57094D000,40
57094D09-,8
57094E00-,60
57094E091,14
57094E0PN,32
57094E29-,4
57094E3PN,42
57094F00-,74
57094F01-,34
57094F09-,22
57094G00-,52
57094G089,6
57094G091,26
57094H00-,86
57094H01-,88
57094H082,24
57094H091,22
57094H199,34
57094J000,26
57094J09-,8
57094K000,52
57094K099,42
57094K10-,16
57094K19-,8
57094_UNKNOWN,63
57095A00-,149
57095A022,18
57095A033,24
57095A091,60
57095A0PN,18
57095B00-,39
57095B082,40
57095B091,12
57095C00-,60
57095C09-,122
57095C19-,18
57095D00-,78
57095D01-,37
57095D091,22
57095D0PN,84
57095_UNKNOWN,20
57096_UNKNOWN,37
57097_UNKNOWN,8
58001_UNKNOWN,18
58002_UNKNOWN,14
58003_UNKNOWN,9
58004_UNKNOWN,4
61003A00-,401
61003A01-,103
61003A02-,121
61003A03-,195
61003A04-,228
61003A050,81
61003A07-,2
61003A101,346
61003A11-,255
61003A122,46
61003A18-,46
61003A190,22
61003B00-,18
61003B09-,24
61003C00-,115
61003C01-,108
61003C022,28
61003C091,20
61003D00-,114
61003D01-,72
61003D020,120
61003D030,72
61003D042,48
61003D050,84
61003D07-,14
61003D091,6
61003D10-,82
61003D112,44
61003D191,64
61003E00-,159
61003E010,69
61003E0PN,56
61003_UNKNOWN,70
61010A00-,113
61010A09-,28
61010B00-,46
61010B09-,38
61010C00-,34
61010C09-,8
61010D00-,40
61010D01-,48
61010D082,26
61010D091,2
61010D100,30
61010D182,12
61010D191,10
61010E000,150
61010E082,24
61010E091,56
61010_UNKNOWN,20
61012A00-,12
61012A01-,42
61012A099,50
61012A300,118
61012A39-,6
61012A400,54
61012A499,22
61012A50-,22
61012B00-,176
61012B09-,32
61012C00-,36
61012C099,30
61012C10-,76
61012C11-,22
61012D00-,34
61012D012,18
61012D099,34
61012D10-,14
61012E00-,46
61012E062,6
61012E099,22
61012E10-,2
61012F00-,50
61012F09-,14
61012_UNKNOWN,10
61019A000,62
61019A09-,8
61019A109,50
61019A18-,4
61019A19-,10
61019A20-,22
61019A291,10
61019A300,18
61019A390,18
61019A400,34
61019A41-,26
61019A482,32
61019A490,46
61019B00-,20
61019B012,50
61019B099,14
61019B101,51
61019B162,74
61019C00-,41
61019C10-,72
61019C19-,12
61019D00-,124
61019D012,38
61019D091,50
61019D100,98
61019D180,4
61019E00-,64
61019E090,24
61019E10-,22
61019E199,36
61019_UNKNOWN,35
61024A000,134
61024A01-,92
61024A020,69
61024A090,32
61024A199,12
61024B00-,160
61024B081,14
61024B09-,42
61024B100,94
61024B112,22
61024B123,24
61024B132,68
61024B191,20
61024C000,61
61024C090,40
61024_UNKNOWN,28
61028A00-,64
61028A08-,46
61028A091,52
61028A10-,46
61028A182,34
61028A191,36
61028B000,68
61028B080,12
61028B090,4
61028C001,117
61028C012,29
61028C09-,12
61028C101,56
61028C112,46
61028C200,202
61028C212,32
61028C29-,16
61028C392,8
61028D00-,48
61028D019,100
61028D091,16
61028_UNKNOWN,43
6103131PQ,15
61031A00-,435
61031A01-,437
61031A03-,23
61031A04-,404
61031A05-,151
61031A10-,114
61031A190,77
61031A20-,233
61031A21-,115
61031A22-,136
61031A23-,442
61031A25-,257
61031A291,32
61031A30-,250
61031A310,150
61031A32-,97
61031A400,248
61031A412,30
61031B00-,40
61031B002,26
61031B013,43
61031B082,36
61031B084,2
61031B091,8
61031B10-,142
61031B19-,40
61031B200,58
61031B2PP,2
61031B30-,18
61031B39-,12
61031B40-,128
61031B41-,30
61031B481,16
61031B490,26
61031B50-,54
61031B59-,42
61031B609,75
61031C00-,96
61031C010,30
61031C020,119
61031C0MP,8
61031C1AJ,194
61031C20-,16
61031C29-,4
61031C390,40
61031C592,23
61031_UNKNOWN,62
6103910PQ,16
61039A00-,34
61039A09-,48
61039A100,179
61039A11-,80
61039A18-,36
61039A191,80
61039A20-,136
61039A210,159
61039A282,10
61039A2PN,4
61039A30-,100
61039A310,164
61039A320,17
61039A400,54
61039A49-,6
61039B00-,94
61039B09-,29
61039B19-,6
61039_UNKNOWN,36
6104110PQ,14
6104115AQ,8
61041A00-,111
61041A099,40
61041A20-,22
61041B00-,177
61041B09-,38
61041B19-,26
61041B209,34
61041B29-,10
61041B3PN,16
61041B5PN,10
61041B69-,6
61041C00-,75
61041C012,42
61041C091,16
61041C200,101
61041D0AA,36
61041D0PA,10
61041D10-,14
61041D1PN,8
61041_UNKNOWN,31
61043A000,94
61043A01-,42
61043A022,48
61043A091,56
61043A19-,38
61043A22-,6
61043A39-,6
61043A402,49
61043A413,2
61043A424,18
61043A491,80
61043B001,48
61043B010,38
61043B022,56
61043B09-,88
61043B19-,8
61043C00-,22
61043C09-,2
61043C10-,26
61043C110,32
61043C190,22
61043C20-,26
61043C232,20
61043D001,72
61043D012,54
61043D090,26
61043_UNKNOWN,24
61048A001,177
61048A012,60
61048A023,18
61048A090,12
61048A10-,6
61048B000,82
61048B08-,12
61048B090,8
61048C00-,30
61048C012,15
61048C091,8
61048_UNKNOWN,12
61063A001,207
61063A01-,56
61063A022,35
61063A09-,60
61063A19-,4
61063A29-,5
61063B10-,86
61063B1PP,8
61063C00-,109
61063C09-,6
61063D00-,34
61063D09-,6
61063_UNKNOWN,22
61068A00-,88
61068A012,80
61068A091,80
61068A10-,226
61068A18-,53
61068A1AA,61
61068A1PA,29
61068B000,150
61068B099,20
61068B19-,54
61068C00-,52
61068C09-,6
61068D000,109
61068D09-,14
61068D10-,36
61068D19-,2
61068E00-,136
61068E09-,6
61068_UNKNOWN,44
61072A00-,334
61072A01-,123
61072A021,126
61072A03-,121
61072A072,6
61072A090,16
61072B00-,122
61072B01-,46
61072B012,14
61072B033,82
61072B091,36
61072B19-,56
61072C001,91
61072C010,176
61072C022,16
61072C023,28
61072C032,14
61072C081,4
61072C09-,38
61072D00-,86
61072D08-,26
61072D09-,36
61072D3AW,54
61072D3PW,6
61072E00-,110
61072E08-,30
61072E09-,16
61072E10-,52
